id_interaccion,id_origen,tipo_origen,id_destino,tipo_destino,tipo_interaccion,valor_interaccion,interaccion_precedente,id_curso,fecha,plataforma
9570,506,alumno,119,alumno,mencion,@occaecati,9506,38,2002-09-24 15:00:33.733,facebook
9571,119,alumno,119,alumno,mencion,@quas,9506,38,2002-09-22 17:44:07.827,facebook
9572,118,alumno,119,alumno,mencion,@deserunt,9571,38,2002-08-18 16:52:21.718,facebook
9573,372,alumno,119,alumno,comentario,Voluptatibus non eos vel libero hic sequi voluptate accusantium ea qui assumenda ratione.,9506,38,2002-09-03 14:48:04.168,crea
9574,366,alumno,-1,null,publicacion,Quas est pariatur dolores maxime rerum exercitationem qui nemo facere fugit earum iste possimus fugit commodi rerum.,-1,38,2002-11-21 03:59:27.903,crea
9575,52,alumno,146,alumno,comentario,Repellat placeat hic tempore sunt nemo nisi repellat ut aut ea pariatur fuga enim quia est.,9546,38,2002-11-16 14:41:59.928,facebook
9576,164,alumno,6,docente,reaccion,me_enoja,9545,38,2002-11-30 08:32:40.85,facebook
9577,6,docente,372,alumno,reaccion,me_encanta,9526,38,2002-10-26 09:28:29.003,facebook
9578,506,alumno,119,alumno,mencion,@at,9539,38,2002-11-26 02:04:02.727,facebook
9579,486,alumno,-1,null,publicacion,Culpa aut officiis quae et cum in neque et quibusdam quis quasi facilis accusantium ea voluptas accusantium illum dolores.,-1,38,2002-10-15 04:26:05.756,crea
9580,69,alumno,121,alumno,mencion,@voluptates,9521,38,2002-09-22 07:23:38.348,facebook
9581,96,alumno,52,alumno,comentario,Quia hic nihil sed sunt cumque maiores unde voluptatem nisi molestias modi sed est.,9507,38,2002-09-14 07:44:52.25,crea
9582,24,alumno,6,docente,reaccion,me_divierte,9545,38,2002-09-02 19:22:35.963,facebook
9583,486,alumno,6,docente,mensaje,Animi aspernatur illum eligendi eius ducimus reprehenderit voluptates vel ut molestiae quasi ut hic veritatis autem.,9529,38,2002-11-12 13:08:39.694,crea
9584,69,alumno,-1,null,publicacion,Quasi temporibus odit voluptas fugit voluptas in ea qui et possimus laborum quia enim ipsa nobis veniam qui alias saepe dolor.,-1,38,2002-11-14 08:11:22.316,facebook
9585,411,alumno,6,docente,comentario,Et ut sapiente ullam labore eos quaerat error accusamus ipsam mollitia sapiente consectetur esse necessitatibus.,9553,38,2002-10-13 03:09:09.143,facebook
9586,260,alumno,308,alumno,comentario,Nam quo repudiandae modi officia et corrupti dolores vel officia porro optio id est sequi aliquid.,9502,38,2002-11-15 23:11:30.018,facebook
9587,121,alumno,6,docente,mensaje,Odio et veritatis quia possimus labore esse unde repellendus commodi repudiandae tenetur magnam nobis modi ut.,-1,38,2002-11-13 01:23:13.301,crea
9588,118,alumno,1030,material,consulta,null,-1,38,2002-10-15 14:31:12.4,crea
9589,586,alumno,282,alumno,comentario,Fugiat pariatur quis repudiandae explicabo nesciunt assumenda distinctio et laudantium est amet corrupti itaque mollitia repellendus.,9505,38,2002-10-08 02:05:54.222,crea
9590,6,docente,506,alumno,comentario,Aliquam eligendi voluptatibus aspernatur fuga ut rerum nulla eos nihil aliquid labore cumque.,9570,38,2002-09-24 09:34:07.759,facebook
9591,468,alumno,6,docente,mencion,@saepe,9549,38,2002-11-25 03:05:46.833,facebook
9592,355,alumno,1025,material,consulta,null,-1,38,2002-11-17 13:58:44.565,crea
9593,533,alumno,96,alumno,mensaje,Veritatis aut quis saepe distinctio quas animi libero ab optio at aut est earum ut nostrum odit culpa nulla nostrum.,-1,38,2002-11-29 10:02:23.568,crea
9594,118,alumno,1046,material,consulta,null,-1,38,2002-11-18 03:19:46.707,crea
9595,6,docente,146,alumno,mensaje,Voluptatibus quam adipisci est soluta et nam enim molestias consequuntur quia pariatur corporis possimus ut id ad quo consequatur.,9562,38,2002-11-14 16:09:09.348,crea
9596,52,alumno,6,docente,comentario,Fugiat sint consequatur quas sapiente est dolor esse aut ea dolore aut voluptatem.,9549,38,2002-11-16 12:19:44.37,crea
9597,6,docente,613,alumno,reaccion,me_encanta,9533,38,2002-09-15 10:38:04.086,facebook
9598,506,alumno,-1,null,publicacion,Quo dolorem molestiae vel molestias sit minus quod quia dolorum perferendis ut amet aut sint qui maxime omnis debitis.,-1,38,2002-10-15 12:39:40.112,facebook
9599,311,alumno,-1,null,publicacion,Ea corporis odit eaque soluta dicta id velit unde tempore totam nisi natus ullam iusto sit eos dolorum omnis rem.,-1,38,2002-10-28 12:55:47.201,facebook
9600,260,alumno,121,alumno,reaccion,me_divierte,9521,38,2002-11-12 17:41:46.632,facebook
9601,6,docente,6,docente,mensaje,Dolores minima qui nihil iusto cumque quam quis facilis rerum vel impedit qui sed sit modi eius est earum est iusto.,-1,38,2002-09-19 14:38:28.489,crea
9602,119,alumno,-1,null,publicacion,Qui praesentium vitae laboriosam eos qui quia eos sed et repellendus pariatur quis nisi saepe temporibus cumque aut quia.,-1,38,2002-09-01 21:10:19.757,crea
9603,533,alumno,-1,null,publicacion,Voluptas fugit repellat pariatur consequatur commodi ut quia sint odio est qui adipisci enim amet.,-1,38,2002-08-30 19:45:59.01,facebook
9604,6,docente,308,alumno,mensaje,Aut a ratione praesentium aut non ullam iusto quia ut amet eius consequatur veritatis minus aut labore iusto consequatur consequatur totam.,9535,38,2002-08-16 23:53:00.05,crea
9605,52,alumno,121,alumno,comentario,Est libero aut nostrum repellendus praesentium neque atque aut dolorem ea.,9537,38,2002-11-27 01:18:41.598,crea
9606,486,alumno,164,alumno,mencion,@dolor,9576,38,2002-11-11 17:54:15.972,facebook
9607,24,alumno,1040,material,consulta,null,-1,38,2002-11-13 23:55:20.408,crea
9608,273,alumno,468,alumno,mensaje,Occaecati et sint et nobis culpa cumque consequatur in corporis aut nostrum soluta aut rerum omnis.,-1,38,2002-08-25 19:36:38.922,crea
9609,411,alumno,6,docente,mencion,@ex,9590,38,2002-11-13 09:05:13.66,facebook
9610,613,alumno,1027,material,consulta,null,-1,38,2002-08-30 14:49:28.453,facebook
9611,273,alumno,586,alumno,reaccion,me_encanta,9589,38,2002-08-28 19:28:04.486,facebook
9612,69,alumno,6,docente,reaccion,me_encanta,9561,38,2002-10-07 21:46:50.487,facebook
9613,146,alumno,-1,null,publicacion,Et dolores consequatur necessitatibus tempora iste excepturi aliquid voluptate porro placeat harum sit ea sapiente sed illum et aut aspernatur praesentium.,-1,38,2002-10-13 01:01:53.39,crea
9614,366,alumno,6,docente,comentario,Qui rem facere voluptate ducimus pariatur incidunt pariatur fugiat neque eum numquam est et incidunt qui.,9590,38,2002-08-17 04:20:59.705,crea
9615,6,docente,613,alumno,mensaje,In occaecati qui totam ex velit ipsa totam officia et minus magni et impedit ut.,-1,38,2002-08-29 04:12:21.276,crea
9616,613,alumno,606,alumno,reaccion,me_entristece,9504,38,2002-10-22 11:16:05.159,facebook
9617,506,alumno,506,alumno,mencion,@error,9543,38,2002-09-20 13:57:16.069,facebook
9618,119,alumno,96,alumno,comentario,Fugiat et quaerat animi distinctio deserunt ut harum fugiat quos fugit.,9550,38,2002-11-30 08:58:31.262,crea
9619,372,alumno,96,alumno,comentario,Sunt veniam eos consequatur officiis saepe eaque perspiciatis ut ut.,9550,38,2002-08-18 03:41:53.452,crea
9620,6,docente,-1,null,publicacion,Quod et magnam aliquam id pariatur voluptatum fugit consequuntur accusamus molestiae id dolores sed ipsum ullam ducimus aut ut.,-1,38,2002-09-13 02:16:01.306,crea
9621,52,alumno,-1,null,publicacion,Blanditiis sit aut perferendis temporibus est ipsum est odit nulla itaque ut ducimus soluta excepturi tenetur sed.,-1,38,2002-11-03 07:02:47.331,crea
9622,57,alumno,6,docente,mencion,@eligendi,9553,38,2002-11-06 16:19:50.661,facebook
9623,308,alumno,308,alumno,mensaje,Eos distinctio autem voluptas perferendis consequatur illum dolores delectus quis aut aut unde id architecto sed enim nemo iste natus.,-1,38,2002-08-27 17:07:41.892,crea
9624,468,alumno,6,docente,comentario,Ipsum quas est et voluptatum corrupti similique id molestiae at incidunt sed velit libero id.,9620,38,2002-11-02 14:34:15.523,facebook
9625,52,alumno,366,alumno,reaccion,me_encanta,9574,38,2002-09-11 22:20:12.171,facebook
9626,96,alumno,1033,material,consulta,null,-1,38,2002-10-02 02:09:34.008,crea
9627,606,alumno,506,alumno,comentario,Veritatis expedita et tenetur consequatur et accusamus libero voluptate omnis beatae consequatur molestiae.,9598,38,2002-09-16 18:14:50.571,crea
9628,606,alumno,506,alumno,reaccion,me_asombra,9570,38,2002-08-21 22:23:30.377,facebook
9629,258,alumno,96,alumno,mencion,@nesciunt,9519,38,2002-11-15 11:12:11.623,facebook
9630,118,alumno,1049,material,consulta,null,-1,38,2002-09-26 06:35:37.451,crea
9631,366,alumno,6,docente,reaccion,me_asombra,9545,38,2002-09-01 04:50:52.719,facebook
9632,411,alumno,1040,material,consulta,null,-1,38,2002-10-29 22:24:44.368,facebook
9633,613,alumno,1049,material,consulta,null,-1,38,2002-10-30 00:59:41.606,crea
9634,355,alumno,311,alumno,mensaje,Ipsum modi expedita cumque et rerum similique quo enim hic totam explicabo culpa voluptas sint.,9560,38,2002-11-23 19:57:51.795,crea
9635,6,docente,-1,null,publicacion,Maiores molestias sed ut id impedit doloribus illo labore odio repudiandae aperiam repellendus dicta quia labore quaerat quidem quibusdam ex ullam.,-1,38,2002-11-07 17:33:13.781,facebook
9636,613,alumno,146,alumno,reaccion,me_enoja,9568,38,2002-08-15 03:31:30.997,facebook
9637,606,alumno,-1,null,publicacion,Ut sed ad facilis provident id a voluptatem dolor quia at doloremque odio quas fugit sapiente quas est necessitatibus.,-1,38,2002-08-29 05:28:55.96,crea
9638,96,alumno,533,alumno,comentario,Aut minima dignissimos amet iure dolores ut debitis laudantium explicabo libero placeat est a architecto repellat.,9530,38,2002-10-12 23:51:51.297,facebook
9639,119,alumno,282,alumno,comentario,Tempora eius nulla enim eos dolore voluptate provident voluptatem provident voluptatem inventore consequuntur.,9557,38,2002-09-21 01:41:46.832,crea
9640,52,alumno,-1,null,publicacion,Sit sed eos et perspiciatis consectetur laudantium et fugiat accusantium dolorem delectus esse cumque fugit.,-1,38,2002-09-13 06:11:00.837,facebook
9641,96,alumno,96,alumno,mencion,@officiis,9550,38,2002-11-29 01:11:45.863,facebook
9642,308,alumno,468,alumno,reaccion,me_asombra,9591,38,2002-11-06 01:05:39.906,facebook
9643,6,docente,52,alumno,reaccion,me_entristece,9621,38,2002-08-29 16:46:42.066,facebook
9644,52,alumno,-1,null,publicacion,Distinctio rerum et ut omnis eius et maxime placeat voluptatibus expedita est et aut qui vero.,-1,38,2002-09-25 05:06:12.849,facebook
9645,6,docente,-1,null,publicacion,Illo ipsam odit quaerat at dolorum consectetur libero aut quo eligendi eum laudantium ad consequatur tempora esse et eius.,-1,38,2002-09-22 07:51:18.246,facebook
9646,57,alumno,1051,material,consulta,null,-1,38,2002-10-04 11:48:40.102,crea
9647,96,alumno,6,docente,reaccion,me_asombra,9620,38,2002-09-23 10:04:20.213,facebook
9648,372,alumno,-1,null,publicacion,Totam dicta similique dolorum corrupti esse quae quibusdam vero dignissimos libero quidem dignissimos officia dolorem dicta itaque nihil.,-1,38,2002-09-03 04:27:28.645,crea
9649,273,alumno,606,alumno,comentario,Doloremque labore ut necessitatibus omnis adipisci odio debitis commodi ipsam fugiat.,9637,38,2002-11-12 08:02:04.107,facebook
9650,606,alumno,366,alumno,comentario,Nobis alias minus fuga maxime unde eveniet accusantium et omnis et.,9523,38,2002-08-22 17:37:17.207,facebook
9651,57,alumno,273,alumno,reaccion,me_encanta,9542,38,2002-09-14 01:13:17.77,facebook
9652,6,docente,6,docente,mencion,@et,9635,38,2002-08-18 20:18:54.939,facebook
9653,606,alumno,119,alumno,reaccion,me_divierte,9571,38,2002-09-10 16:53:53.992,facebook
9654,24,alumno,96,alumno,mencion,@fugit,9641,38,2002-09-24 04:02:10.97,facebook
9655,586,alumno,69,alumno,mensaje,Nesciunt nobis sit natus aspernatur iusto atque qui enim nam quas culpa nobis tempora neque sint.,9615,38,2002-08-28 04:54:08.33,crea
9656,355,alumno,1025,material,consulta,null,-1,38,2002-10-19 14:45:34.364,crea
9657,308,alumno,533,alumno,mensaje,Aut maiores molestias distinctio nulla necessitatibus exercitationem ratione sit possimus et fuga porro porro quia repudiandae dolores cupiditate consequatur aperiam veritatis.,9655,38,2002-08-30 14:27:51.307,crea
9658,258,alumno,52,alumno,comentario,Inventore provident rerum nostrum distinctio veniam tempora cupiditate veniam id aut non.,9575,38,2002-10-30 16:01:15.643,facebook
9659,355,alumno,1033,material,consulta,null,-1,38,2002-09-10 03:32:49.922,facebook
9660,308,alumno,1025,material,consulta,null,-1,38,2002-10-12 00:28:49.408,facebook
9661,69,alumno,96,alumno,comentario,Perspiciatis eius nobis eos voluptate iste distinctio hic consequatur provident quia.,9638,38,2002-11-28 18:11:05.817,crea
9662,586,alumno,164,alumno,reaccion,me_divierte,9576,38,2002-10-16 10:26:29.444,facebook
9663,121,alumno,1036,material,consulta,null,-1,38,2002-08-23 06:04:09.736,crea
9664,586,alumno,52,alumno,reaccion,me_enoja,9605,38,2002-10-16 18:35:26.322,facebook
9665,69,alumno,119,alumno,reaccion,me_entristece,9602,38,2002-11-09 04:22:09.526,facebook
9666,411,alumno,308,alumno,reaccion,me_entristece,9502,38,2002-09-20 10:58:24.65,facebook
9667,260,alumno,606,alumno,reaccion,me_asombra,9637,38,2002-11-02 16:53:08.302,facebook
9668,69,alumno,-1,null,publicacion,Et id occaecati ipsum asperiores laboriosam et reprehenderit at libero eaque qui qui ipsa corporis rerum.,-1,38,2002-09-04 10:36:07.727,crea
9669,308,alumno,121,alumno,mencion,@quia,9514,38,2002-11-04 07:34:15.59,facebook
9670,606,alumno,506,alumno,reaccion,me_divierte,9518,38,2002-09-16 16:41:51.875,facebook
9671,69,alumno,372,alumno,mensaje,Voluptas at doloremque possimus a consequatur autem iusto velit velit tempore ipsum ducimus vel esse.,-1,38,2002-10-14 17:18:29.428,crea
9672,164,alumno,6,docente,mensaje,Repellendus quos ullam beatae asperiores culpa autem ad voluptatem laboriosam repellendus quibusdam quia a vel molestiae sit.,-1,38,2002-11-01 06:23:00.226,crea
9673,372,alumno,-1,null,publicacion,Sint ut eum itaque fugiat excepturi omnis soluta atque consequatur sint reiciendis unde placeat dolor quos praesentium doloribus et.,-1,38,2002-10-22 08:39:09.749,crea
9674,308,alumno,-1,null,publicacion,Deserunt debitis ut aut velit neque mollitia omnis eos ea omnis cumque vel omnis molestiae reprehenderit dolores inventore dolore porro.,-1,38,2002-10-01 14:58:36.647,facebook
9675,366,alumno,-1,null,publicacion,Ut mollitia voluptas sint id nesciunt voluptatibus facilis voluptas nemo est est sit sed molestiae libero aliquid quaerat voluptas.,-1,38,2002-09-24 07:30:01.723,crea
9676,586,alumno,533,alumno,mencion,@nemo,9532,38,2002-08-29 21:14:33.203,facebook
9677,164,alumno,1040,material,consulta,null,-1,38,2002-10-29 03:17:56.14,facebook
9678,586,alumno,260,alumno,mensaje,Et mollitia et error veniam maxime officiis tempora ut doloribus numquam est sit quos explicabo possimus qui exercitationem assumenda dolores.,9604,38,2002-09-07 20:11:58.479,crea
9679,273,alumno,-1,null,publicacion,Aut ut magni consequatur harum officiis quis veritatis quo qui sed ut sed ducimus quam repellat ea consequuntur fugiat deserunt voluptate.,-1,38,2002-10-02 00:37:43.558,crea
9680,260,alumno,6,docente,reaccion,me_enoja,9620,38,2002-09-19 14:26:41.863,facebook
9681,308,alumno,6,docente,mencion,@deleniti,9549,38,2002-09-13 08:09:32.707,facebook
9682,164,alumno,1046,material,consulta,null,-1,38,2002-09-17 05:27:22.873,crea
9683,273,alumno,282,alumno,mensaje,Sit in et deserunt rerum aspernatur voluptatibus quia repellendus autem alias repudiandae rem tenetur nisi et consequuntur culpa quae et.,-1,38,2002-09-15 00:59:24.932,crea
9684,486,alumno,121,alumno,comentario,Est doloremque voluptatibus et facilis placeat quos dolorum unde magni provident quos quaerat totam optio.,9510,38,2002-10-17 07:25:51.074,crea
9685,586,alumno,282,alumno,reaccion,me_enoja,9557,38,2002-11-25 20:47:22.859,facebook
9686,533,alumno,258,alumno,mensaje,Ut expedita minus eum est libero animi eveniet impedit molestiae accusantium voluptatibus officia facere quos dolorem quibusdam sed ut officiis.,-1,38,2002-10-24 14:07:25.242,crea
9687,468,alumno,533,alumno,reaccion,me_divierte,9603,38,2002-11-04 17:58:51.458,facebook
9688,355,alumno,6,docente,comentario,Consequatur minus odio eius velit eos temporibus fugit sunt iusto rerum.,9545,38,2002-10-15 18:37:28.892,crea
9689,468,alumno,96,alumno,mensaje,Consequatur nam dolorem dolor dicta ducimus perspiciatis tenetur inventore sint quod occaecati facilis molestias velit ullam.,9567,38,2002-10-10 15:59:17.951,crea
9690,258,alumno,372,alumno,comentario,Consequatur aperiam facilis cumque dolorum assumenda sapiente mollitia occaecati omnis in assumenda cum.,9673,38,2002-10-21 01:09:19.284,crea
9691,372,alumno,146,alumno,mensaje,Et et aliquam quia illo a sit ex accusamus nihil velit distinctio autem suscipit architecto dolor qui.,-1,38,2002-11-05 04:44:45.372,crea
9692,118,alumno,273,alumno,comentario,Explicabo neque adipisci aspernatur cupiditate impedit perferendis qui a repudiandae ad vel consequatur.,9679,38,2002-09-07 07:14:39.6,crea
9693,372,alumno,119,alumno,reaccion,me_asombra,9539,38,2002-11-22 19:33:07.332,facebook
9694,355,alumno,119,alumno,comentario,Laboriosam sit blanditiis nulla aut unde sit dolorem adipisci et et sequi quas expedita sint hic.,9602,38,2002-11-10 13:27:13.61,facebook
9695,6,docente,-1,null,publicacion,Quia rerum aperiam et et omnis ut repellendus est blanditiis praesentium repellendus harum vel voluptatibus accusantium.,-1,38,2002-09-12 08:43:11.073,facebook
9696,486,alumno,1049,material,consulta,null,-1,38,2002-09-07 14:22:22.829,crea
9697,52,alumno,533,alumno,mensaje,Incidunt atque rerum doloremque quia illum ut eveniet sed molestias temporibus rerum repellendus deserunt consectetur.,9583,38,2002-09-06 09:14:56.925,crea
9698,6,docente,118,alumno,mensaje,Itaque illum accusamus ut alias debitis cum sed et voluptate possimus natus labore rem quia aliquid enim ut quia saepe voluptatem.,-1,38,2002-10-10 02:33:23.678,crea
9699,533,alumno,-1,null,publicacion,Porro ut ut magnam molestiae ut provident odit asperiores ipsa sit perspiciatis laudantium reprehenderit fugit.,-1,38,2002-11-12 12:36:13.284,crea
9700,486,alumno,366,alumno,reaccion,me_gusta,9614,38,2002-08-17 11:06:31.621,facebook
9701,164,alumno,121,alumno,comentario,Qui blanditiis odio voluptatem in sapiente quibusdam et ipsum rem est error aut est excepturi.,9510,38,2002-09-05 02:26:19.426,facebook
9702,164,alumno,-1,null,publicacion,Suscipit quibusdam dolorem recusandae eaque nobis earum architecto ea voluptatem quis velit sunt adipisci itaque animi ut aut et in ut.,-1,38,2002-11-29 22:22:26.011,crea
9703,6,docente,311,alumno,mensaje,Molestias id adipisci fugiat sunt soluta eum amet architecto sequi veritatis voluptatem qui commodi rerum commodi.,9698,38,2002-09-06 10:55:40.312,crea
9704,606,alumno,606,alumno,mensaje,Rem possimus soluta tempore adipisci porro ratione quia consectetur dignissimos vel ut perferendis quia blanditiis maxime quia repellat id.,-1,38,2002-11-17 11:40:57.745,crea
9705,146,alumno,606,alumno,mencion,@id,9637,38,2002-08-25 12:32:03.034,facebook
9706,468,alumno,6,docente,mensaje,Minima qui quae non libero et aliquid aut est est qui sunt corporis quaerat omnis.,9672,38,2002-08-28 11:51:29.627,crea
9707,121,alumno,1046,material,consulta,null,-1,38,2002-09-17 22:03:12.205,facebook
9708,468,alumno,96,alumno,mensaje,Voluptatibus id ipsa esse assumenda alias dolores itaque sed odio et deserunt voluptatem itaque aut tempore repudiandae ut quae est.,-1,38,2002-11-11 06:02:01.444,crea
9709,468,alumno,96,alumno,comentario,Ut repellat totam rerum error dolores tempora accusamus qui eveniet quae ab tempore.,9519,38,2002-09-08 12:15:15.322,facebook
9710,486,alumno,1030,material,consulta,null,-1,38,2002-10-13 14:38:26.921,crea
9711,118,alumno,468,alumno,mensaje,Autem ducimus dolorem distinctio reiciendis tempore voluptatem soluta ratione dolor ipsa consequatur et voluptatem fugit sit repellat non itaque.,9689,38,2002-10-01 13:53:15.088,crea
9712,486,alumno,69,alumno,mensaje,Dignissimos consectetur in ratione non doloribus ad distinctio molestiae quaerat nihil ipsam quibusdam assumenda sit eum cumque blanditiis illo.,-1,38,2002-10-30 09:14:36.913,crea
9713,164,alumno,119,alumno,mensaje,Ex nihil laudantium ut expedita facere qui quod autem cum quia explicabo repellendus eaque aut non tempore quae quis quasi.,-1,38,2002-09-26 07:39:10.751,crea
9714,164,alumno,121,alumno,comentario,Et eos repellendus possimus sed cumque quis dolores sit molestias molestias ipsa molestiae.,9537,38,2002-10-10 04:49:55.923,crea
9715,606,alumno,119,alumno,mencion,@et,9571,38,2002-08-25 05:59:33.406,facebook
9716,6,docente,-1,null,publicacion,Autem fugit eum enim sed asperiores voluptatem rerum veniam est explicabo quaerat mollitia debitis qui dolorem optio dolore et.,-1,38,2002-11-07 13:01:14.574,crea
9717,468,alumno,586,alumno,reaccion,me_entristece,9589,38,2002-08-20 05:08:17.929,facebook
9718,308,alumno,119,alumno,mensaje,Iure aut est necessitatibus enim dolore blanditiis dolorem sapiente neque aut qui occaecati asperiores voluptatibus ea officia id velit quasi.,9560,38,2002-10-04 17:24:02.312,crea
9719,52,alumno,6,docente,mensaje,Neque voluptatem minus quibusdam accusamus mollitia pariatur omnis ipsa maxime tenetur quia ea explicabo et neque deserunt laborum ducimus molestias.,-1,38,2002-08-24 22:30:20.168,crea
9720,355,alumno,1035,material,consulta,null,-1,38,2002-11-10 16:54:18.695,crea
9721,468,alumno,1029,material,consulta,null,-1,38,2002-09-20 15:07:09.065,facebook
9722,52,alumno,146,alumno,reaccion,me_encanta,9613,38,2002-11-10 09:49:10.674,facebook
9723,146,alumno,96,alumno,comentario,Aut culpa veniam et eveniet nemo molestias saepe explicabo voluptatibus.,9581,38,2002-09-23 21:54:33.647,facebook
9724,366,alumno,506,alumno,mencion,@perspiciatis,9559,38,2002-09-01 11:57:38.131,facebook
9725,258,alumno,6,docente,mencion,@eos,9635,38,2002-11-13 21:12:35.435,facebook
9726,119,alumno,311,alumno,reaccion,me_asombra,9599,38,2002-10-11 19:41:04.854,facebook
9727,6,docente,52,alumno,reaccion,me_encanta,9517,38,2002-11-23 21:30:13.851,facebook
9728,96,alumno,119,alumno,reaccion,me_divierte,9539,38,2002-09-23 17:27:24.273,facebook
9729,606,alumno,586,alumno,reaccion,me_divierte,9664,38,2002-09-16 14:46:38.57,facebook
9730,6,docente,586,alumno,comentario,Quaerat et id blanditiis odio officiis et quibusdam mollitia dolor dignissimos.,9662,38,2002-09-21 19:14:37.613,crea
9731,308,alumno,-1,null,publicacion,Sed non et autem et voluptatem corporis non et eum et ut maxime illo distinctio quidem.,-1,38,2002-10-08 00:49:40.002,facebook
9732,96,alumno,1042,material,consulta,null,-1,38,2002-10-10 09:45:14.691,crea
9733,468,alumno,613,alumno,mensaje,Repudiandae architecto et voluptatem blanditiis cum enim animi inventore quo recusandae aut sed quos provident iste qui reiciendis.,-1,38,2002-08-20 08:57:45.063,crea
9734,119,alumno,258,alumno,mencion,@aut,9690,38,2002-10-09 20:42:51.76,facebook
9735,533,alumno,1042,material,consulta,null,-1,38,2002-10-12 23:51:23.045,crea
9736,311,alumno,1044,material,consulta,null,-1,38,2002-09-10 05:39:56.657,facebook
9737,6,docente,533,alumno,comentario,Ullam voluptatum molestiae aut et officia rem ut molestiae non ut et rerum qui non ad.,9530,38,2002-09-20 00:02:00.597,crea
9738,308,alumno,-1,null,publicacion,Sunt ad sit assumenda nisi tempora assumenda accusamus delectus libero asperiores sit blanditiis non iure perferendis.,-1,38,2002-08-18 20:06:26.674,crea
9739,6,docente,366,alumno,mensaje,Hic veritatis distinctio enim maxime dolores autem aut magnam cumque eaque quia laboriosam aperiam deleniti.,9512,38,2002-09-01 23:14:50.328,crea
9740,355,alumno,606,alumno,comentario,Voluptate voluptate laboriosam veniam beatae velit error vitae qui facilis occaecati magni quia nihil hic.,9522,38,2002-08-16 16:53:45.874,facebook
9741,6,docente,6,docente,reaccion,me_entristece,9635,38,2002-11-03 10:35:09.583,facebook
9742,57,alumno,69,alumno,reaccion,me_gusta,9668,38,2002-10-12 03:12:03.225,facebook
9743,506,alumno,411,alumno,mencion,@libero,9585,38,2002-10-10 05:25:50.871,facebook
9744,486,alumno,260,alumno,comentario,Nihil unde nihil aliquam voluptate qui sunt numquam omnis ad illum ad eius rem odit.,9680,38,2002-09-11 17:43:08.537,crea
9745,506,alumno,-1,null,publicacion,Velit impedit dolorem rerum deserunt vitae et et molestiae dolore minus assumenda possimus velit sed.,-1,38,2002-11-28 15:09:46.048,facebook
9746,613,alumno,1032,material,consulta,null,-1,38,2002-10-06 16:25:51.104,facebook
9747,613,alumno,1042,material,consulta,null,-1,38,2002-09-12 10:49:15.01,crea
9748,69,alumno,1026,material,consulta,null,-1,38,2002-11-21 19:37:37.214,facebook
9749,52,alumno,52,alumno,mensaje,Et iure vero sit voluptates dolores animi magnam possimus reprehenderit reiciendis porro neque doloremque natus harum occaecati aut ad ut omnis.,-1,38,2002-09-11 05:03:03.919,crea
9750,604,alumno,-1,null,publicacion,Blanditiis qui itaque modi excepturi voluptatem sed suscipit unde cumque sapiente vero ut consequuntur explicabo nulla consequatur.,-1,39,2017-04-10 07:02:23.657,facebook
9751,353,alumno,-1,null,publicacion,Architecto eos eos aut et consectetur sunt molestiae in amet impedit quidem sit optio vel maiores velit aut repudiandae qui quidem.,-1,39,2017-04-06 00:20:51.008,facebook
9752,6,docente,489,alumno,mensaje,Consequatur enim voluptas est et consequuntur aut vel et enim occaecati aut laboriosam ea at.,-1,39,2017-01-24 15:35:30.668,crea
9753,153,alumno,-1,null,publicacion,Aspernatur eos ut et libero ratione laboriosam eum nulla possimus laudantium id repudiandae praesentium ut pariatur.,-1,39,2017-05-14 19:27:42.175,facebook
9754,228,alumno,-1,null,publicacion,Ut quae veritatis et nemo et impedit earum doloribus dolores culpa harum ut mollitia deserunt tenetur ea consequatur et.,-1,39,2017-01-31 00:08:50.799,facebook
9755,368,alumno,6,docente,mensaje,Sint deleniti qui est ut maiores magnam facilis deserunt laudantium dolores repellat nostrum autem qui ducimus distinctio distinctio aut qui.,9752,39,2017-05-11 06:42:59.733,crea
9756,185,alumno,1052,material,consulta,null,-1,39,2017-04-18 14:31:09.965,crea
9757,62,alumno,604,alumno,comentario,Praesentium animi aut blanditiis voluptatem facilis laboriosam voluptas odit fuga.,9750,39,2017-03-19 12:44:32.289,facebook
9758,304,alumno,62,alumno,mencion,@nihil,9757,39,2017-05-05 07:32:34.089,facebook
9759,304,alumno,304,alumno,reaccion,me_gusta,9758,39,2017-03-23 16:50:22.161,facebook
9760,6,docente,441,alumno,mensaje,Quam tempore itaque totam ut magnam possimus dolorem quia quos aliquid nobis vel totam vel voluptas.,9755,39,2017-03-16 04:00:08.324,crea
9761,228,alumno,228,alumno,reaccion,me_gusta,9754,39,2017-05-29 21:59:51.657,facebook
9762,599,alumno,-1,null,publicacion,Fugiat temporibus voluptas repellat voluptatum beatae vel aut animi aut adipisci odio fuga eligendi porro sapiente necessitatibus.,-1,39,2017-04-04 13:02:02.915,facebook
9763,185,alumno,1080,material,consulta,null,-1,39,2017-05-13 06:37:44.893,crea
9764,6,docente,293,alumno,mensaje,Iusto quia rerum beatae est officia incidunt dignissimos dicta cumque voluptate vel maiores harum quae mollitia non.,-1,39,2017-01-26 12:46:09.07,crea
9765,185,alumno,599,alumno,reaccion,me_divierte,9762,39,2017-03-05 03:16:39.465,facebook
